Basic Results

Total entries = 13259515
Total unique entries = 13259433

21991 = 16 (0.0%)
81991 = 16 (0.0%)
21986 = 16 (0.0%)
11123 = 16 (0.0%)
13579 = 16 (0.0%)
22000 = 15 (0.0%)
42004 = 15 (0.0%)
92003 = 15 (0.0%)
01987 = 15 (0.0%)
21995 = 15 (0.0%)
51996 = 15 (0.0%)
31991 = 15 (0.0%)
32003 = 15 (0.0%)
72002 = 15 (0.0%)
22003 = 15 (0.0%)
11993 = 14 (0.0%)
81988 = 14 (0.0%)
11983 = 14 (0.0%)
21996 = 14 (0.0%)
98765 = 14 (0.0%)
31313 = 14 (0.0%)
21989 = 14 (0.0%)
31231 = 14 (0.0%)
11986 = 14 (0.0%)
92001 = 14 (0.0%)
02000 = 14 (0.0%)
83483 = 14 (0.0%)
41994 = 13 (0.0%)
91989 = 13 (0.0%)
91992 = 13 (0.0%)
01993 = 13 (0.0%)
02001 = 13 (0.0%)
11985 = 13 (0.0%)
21984 = 13 (0.0%)
62001 = 13 (0.0%)
71993 = 13 (0.0%)
01991 = 13 (0.0%)
01992 = 13 (0.0%)
21972 = 13 (0.0%)
11984 = 13 (0.0%)
21987 = 13 (0.0%)
21123 = 13 (0.0%)
23455 = 13 (0.0%)
13131 = 13 (0.0%)
52002 = 13 (0.0%)

Character sets
loweralphaspecial: 11793930 (88.95%)
loweralphaspecialnum: 1420148 (10.71%)
specialnum: 17366 (0.13%)
special: 227 (0.0%)

Character set ordering
othermask: 13160094 (99.25%)
specialstring: 96481 (0.73%)
specialstringspecial: 2713 (0.02%)
allspecial: 227 (0.0%)


